word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
リノリウム,0,0,0,0,0,0,0,0,0,0
糸くず,0,0,0,0,0,1,0,0,0,0
ライオン,0,0,0,1,0,0,1,0,0,0
リップ,0,0,0,0,0,0,0,0,0,0
口紅,0,0,0,0,0,0,0,0,0,0
液化,0,0,0,0,0,0,0,0,0,0
液化した,0,0,0,0,0,0,0,0,0,0
リキュール,0,0,0,0,0,0,0,0,0,0
液体,0,0,0,0,0,0,0,0,0,0
清算する,0,0,0,0,0,0,0,0,0,0
清算,0,0,0,0,0,0,0,0,0,0
清算人,0,0,0,0,0,0,0,0,0,0
流動性,0,0,0,0,0,0,0,0,0,0
お酒,1,0,0,0,1,1,0,1,0,0
舌足らずの発音,0,0,0,0,0,0,0,0,0,0
リスト,0,0,0,0,0,0,0,0,0,0
聞く,0,0,0,0,0,0,0,0,0,0
リスナー,0,0,0,0,0,0,0,0,0,0
リスティング,0,0,0,0,0,0,0,0,0,0
無気力,0,0,0,0,0,1,0,1,0,0
連祷,0,0,0,0,0,0,0,0,0,0
文字通り,0,0,0,0,0,0,0,0,0,0
文学,0,0,0,0,0,0,0,0,0,0
文学,0,0,0,0,0,0,0,0,0,0
しなやかな,0,0,0,0,0,0,1,0,0,0
リトグラフ,0,0,0,0,0,0,0,0,0,0
リソグラフィー,0,0,0,0,0,0,0,0,0,0
岩石学,0,0,0,0,0,0,0,0,0,0
リソスフェア,0,0,0,0,0,0,0,0,0,0
訴訟人,0,0,0,0,0,1,0,0,0,0
訴訟を起こす,1,1,1,1,0,1,0,1,0,0
訴訟,0,0,0,0,0,1,0,0,0,0
訴訟的な,1,0,1,0,0,1,0,0,0,0
くず,0,0,0,0,0,1,0,0,0,0
沿岸,0,0,0,0,0,0,0,0,0,0
典礼,0,0,0,0,0,0,0,0,0,0
生活,0,0,0,0,0,0,0,0,0,0
カラーリング,0,0,0,0,0,0,0,0,0,0
激怒,1,0,1,0,0,1,0,0,0,0
生活,0,0,0,0,0,0,0,0,0,0
ラマ,0,0,0,0,0,0,0,0,0,0
ロード,0,0,0,0,0,0,0,0,0,0
パン,0,0,0,0,0,1,0,0,0,0
ローファー,0,0,0,0,0,1,0,0,0,0
ローム,0,0,0,0,0,0,0,0,0,0
ローン,0,0,0,0,0,0,0,0,0,0
嫌悪,1,0,0,0,0,1,0,0,0,0
嫌い,1,0,1,0,0,1,0,0,0,0
嫌悪,0,0,1,0,0,1,0,0,0,0
忌まわしい,1,0,1,0,0,1,0,0,0,0
ロビー,0,0,0,0,0,0,0,0,0,0
ロビイスト,0,0,0,0,0,1,0,0,0,0
ローブ,0,0,0,0,0,0,0,0,0,0
ローカル,0,0,0,0,0,0,0,0,0,0
ロケール,0,0,0,0,0,0,0,0,0,0
地方,0,0,0,0,0,0,0,0,0,0
ローカリゼーション,0,0,0,0,0,0,0,0,0,0
ローカライズ,0,1,0,0,0,0,0,0,0,0
見つける,0,0,0,0,0,0,0,0,0,0
位置,0,0,0,0,0,0,0,0,0,0
ロッホ,0,0,0,0,0,0,0,0,0,0
ロック,0,0,0,0,0,0,0,0,0,0
ロッカー,0,0,0,0,0,0,0,0,0,0
錠前屋,0,0,0,0,0,0,0,0,0,0
閉じ込める,0,0,0,1,0,1,0,1,0,0
移動,0,0,0,0,0,0,0,0,0,0
機関車,0,0,0,0,0,0,0,0,0,0
イナゴ,0,0,0,1,0,1,0,0,0,0
ロッジ,0,0,0,0,0,0,0,0,0,0
下宿人,0,0,0,0,0,0,0,0,0,0
宿泊,0,0,0,0,0,0,0,0,0,1
ロフト,0,0,0,0,0,0,0,0,0,0
高尚な,0,0,0,0,0,1,0,0,0,0
ログ,0,0,0,0,0,0,0,0,0,0
対数,0,0,0,0,0,0,0,0,0,0
対数,0,0,0,0,0,0,0,0,0,0
論理,0,0,0,0,0,0,0,0,0,0
論理的,0,0,0,0,0,0,1,0,0,0
ロジスティクス,0,0,0,0,0,0,0,0,0,0
ロゴタイプ,0,0,0,0,0,0,0,0,0,0
ロース,0,0,0,0,0,0,0,0,0,0
ロリポップ,0,0,0,0,0,0,0,0,0,0
孤独な,0,0,0,0,0,0,0,1,0,0
孤独,0,0,0,1,0,1,0,1,0,0
さみしい,1,0,1,1,0,1,0,1,0,0
寂しい,0,0,0,0,0,1,0,1,0,0
長いです,0,1,0,0,0,0,0,0,0,0
長寿,0,0,0,0,0,0,1,0,0,0
憧れ,0,1,0,0,0,0,0,1,0,0
経度,0,0,0,0,0,0,0,0,0,0
縦方向,0,0,0,0,0,0,0,0,0,0
縦に,0,0,0,0,0,0,0,0,0,0
トイレ,0,0,1,0,0,1,0,0,0,0
外を見る,0,0,0,0,0,0,0,0,0,0
織機,0,1,0,1,0,1,0,0,0,0
迫り来る,0,0,0,0,0,0,0,0,0,0
ルーン,0,0,1,0,0,1,0,0,0,0
ルーニー,0,0,0,0,0,1,0,0,0,0
ループ,0,0,0,0,0,0,0,0,0,0
抜け穴,0,0,0,0,0,0,0,0,0,0
緩む,0,0,0,0,0,0,0,0,0,0
緩む,0,0,0,0,0,0,0,0,0,0
戦利品,0,0,0,0,0,1,0,0,0,0
垂れ下がる,0,0,0,0,0,0,0,0,0,0
偏った,0,0,0,0,0,0,0,0,0,0
主,0,0,1,0,0,1,1,0,0,1
領主,0,0,0,0,0,0,0,0,0,0
領主,0,0,0,0,0,0,1,0,0,0
伝承,0,0,0,0,0,0,0,0,0,0
トラック,0,0,0,0,0,0,0,0,0,0
失う,1,0,1,1,0,1,0,1,1,0
負け,1,0,0,0,0,1,0,1,0,0
損失,1,0,0,1,0,1,0,1,0,0
失った,0,0,0,0,0,1,0,1,0,0
多く,0,0,0,0,0,0,0,0,0,0
ローション,0,0,0,0,0,0,0,0,0,0
たくさん,0,0,0,0,0,0,0,0,0,0
宝くじ,0,1,0,0,0,0,0,0,0,0
ロト,0,0,0,0,0,0,0,0,0,0
うるさい,0,0,0,0,0,0,0,0,0,0
うるさい,0,0,0,0,0,0,0,0,0,0
ラウドネス,1,0,0,0,0,1,0,0,0,0
ラウンジ,0,0,0,0,0,1,0,0,0,0
シラミ,0,0,1,0,0,1,0,0,0,0
愛らしい,0,0,0,0,1,0,1,0,0,1
愛,0,0,0,0,1,0,1,0,0,0
素晴らしい,0,1,0,0,1,0,1,1,1,1
性行為,0,0,0,0,1,0,1,0,0,1
愛人,0,1,0,0,1,0,1,0,0,1
愛する,0,0,0,0,1,0,1,0,0,1
低い,0,0,0,0,0,1,0,1,0,0
低下,0,0,0,0,0,1,0,0,0,0
最低,0,0,0,0,0,1,0,1,0,0
低地,0,0,0,0,0,1,0,0,0,0
卑しい,0,0,0,0,0,1,0,1,0,0
忠実,0,0,0,1,1,0,1,0,1,1
ロイヤリティ,0,0,0,0,0,0,1,0,0,1
潤滑する,0,0,0,0,0,0,0,0,0,0
潤滑,0,0,0,0,0,0,0,0,0,0
幸運,0,1,0,0,1,0,1,0,1,0
ラッキー,0,0,0,0,1,0,1,0,1,0
ばかげた,0,0,0,0,0,1,0,0,0,0
ラグ,0,0,0,0,0,0,0,0,0,0
荷物,0,0,0,0,0,0,0,0,0,0
落ち着く,0,1,0,0,0,0,0,0,0,0
子守唄,0,0,0,0,0,0,0,0,0,0
腰椎,0,0,0,0,0,0,0,0,0,0
木材,0,0,0,0,0,0,0,0,0,0
伐採,0,0,0,0,0,1,0,0,0,0
発光,0,0,0,0,0,0,0,0,0,0
明るい,0,0,0,0,0,0,0,0,0,0
塊,0,0,0,0,0,1,0,0,0,0
ゴツゴツした,0,0,1,0,0,1,0,0,0,0
狂気,1,0,1,1,0,1,0,1,0,0
月の,0,0,0,0,0,0,0,0,0,0
狂人,1,0,1,1,0,1,0,0,0,0
ランチ,0,0,0,0,0,0,0,0,0,0
ランチョン,0,0,0,0,0,0,0,0,0,0
ランジ,0,0,0,0,0,0,0,0,1,0
肺,0,0,0,0,0,0,0,0,0,0
よろめく,0,0,0,0,0,1,0,0,0,0
ルアー,0,0,0,0,0,1,0,0,0,0
ばかげた,0,0,1,0,0,1,0,0,0,0
潜む,0,0,0,0,0,1,0,0,0,0
潜んでいる,0,0,0,0,0,1,0,0,0,0
甘美な,0,1,0,0,1,0,1,0,0,0
青々とした,0,0,1,0,0,1,0,1,0,0
欲望,0,1,0,0,0,1,0,0,0,0
光沢,0,0,0,0,1,0,1,0,0,0
好色な,0,0,0,0,0,1,0,0,0,0
光沢のある,0,0,0,0,0,0,1,0,0,0
元気な,0,0,1,0,0,0,0,0,0,0
リュート,0,0,0,0,0,0,0,0,0,0
豊かな,0,0,0,0,0,0,1,0,0,0
豪華な,0,0,0,0,1,0,1,0,0,0
贅沢,0,0,0,0,1,0,1,0,0,0
横たわっている,1,0,1,0,0,1,0,0,0,0
リンパ,0,0,0,0,0,0,0,0,0,0
リンパ,0,0,0,0,0,0,0,0,0,0
リンチ,1,0,1,1,0,1,0,1,0,0
オオヤマネコ,0,0,0,0,0,0,0,0,0,0
リラ,0,0,0,0,1,0,1,0,0,0
歌詞,0,0,0,0,0,0,0,0,0,0
叙情的な,0,0,0,0,1,0,1,0,0,0
メース,0,0,0,1,0,1,0,0,0,0
機械,0,0,0,0,0,0,0,0,0,1
機械,0,0,0,0,0,0,0,0,0,0
機械工,0,0,0,0,0,0,0,0,0,0
サバ,0,0,0,0,0,0,0,0,0,0
狂った,1,0,1,1,0,1,0,1,0,0
マダム,0,0,0,0,0,0,0,0,0,0
マダム,0,0,0,0,0,0,0,0,0,0
狂った,1,0,0,1,0,1,0,0,0,0
狂人,1,0,0,1,0,1,0,0,0,0
狂気,1,0,0,1,0,1,0,0,0,0
マフィア,0,0,0,1,0,1,0,0,0,0
雑誌,0,0,0,0,0,0,0,0,0,0
魔道士,0,0,0,1,0,0,0,0,0,0
赤紫色,0,0,0,0,0,0,0,0,0,0
ウジ,0,0,1,0,0,1,0,0,0,0
マジック,0,0,0,0,0,0,0,0,0,0
魔法の,0,1,0,0,1,0,1,0,1,0
マジシャン,0,0,0,0,0,0,0,0,1,0
治安判事,0,0,0,0,0,0,0,0,0,0
マグマ,0,0,0,0,0,0,0,0,0,0
大物,0,0,0,0,0,0,0,0,0,0
磁石,0,0,0,0,0,0,1,0,0,1
磁気,0,0,0,0,0,0,1,0,0,0
磁鉄鉱,0,0,0,0,0,0,1,0,0,0
雄大,0,1,0,0,1,0,1,0,0,1
壮大,0,1,0,0,1,0,1,0,1,1
拡大鏡,0,0,0,0,0,0,0,0,0,0
拡大する,0,0,0,0,0,0,0,0,0,0
マグニチュード,0,0,0,0,0,0,0,0,0,0
カササギ,0,0,0,0,0,0,0,0,0,0
メイド,0,0,0,0,0,0,0,0,0,0
乙女,0,0,0,0,0,0,1,0,0,0
郵便物,0,1,0,0,0,0,0,0,0,0
主要,0,0,0,0,0,0,1,0,0,0
本土,0,0,0,0,0,0,0,0,0,0
主力,0,0,0,0,0,0,1,0,0,1
メンテナンス,0,0,0,0,0,0,0,0,0,1
雄大な,0,1,0,0,1,0,1,0,1,1
威厳,0,0,0,0,0,0,1,0,0,1
選考科目,0,0,0,0,0,0,1,0,0,0
多数,0,0,0,0,1,0,1,0,0,1
作る,0,0,0,0,0,0,0,0,0,0
メーカー,0,0,0,0,0,0,0,0,0,0
その場しのぎ,0,0,0,0,0,1,0,0,0,0
化粧,0,0,0,0,0,0,0,0,0,0
病気,0,0,0,0,0,1,0,0,0,0
沈滞,0,0,0,0,0,1,0,1,0,0
マラリア,0,0,1,1,0,1,0,1,0,0
悪意のある,1,0,1,1,0,1,0,1,0,0
不正行為,0,0,1,0,0,1,0,0,0,0
奇形,0,0,0,0,0,1,0,0,0,0
悪意,1,0,0,1,0,1,0,0,0,0
悪意のある,1,0,1,1,0,1,0,1,0,0
悪性,1,0,1,0,0,1,0,0,0,0
悪性,0,0,0,1,0,1,0,1,0,0
悪性,1,0,0,1,0,1,0,0,0,0
モール,0,0,0,0,0,0,0,0,0,0
可鍛性,0,0,0,0,0,0,0,0,0,0
マレット,0,0,0,0,0,0,0,0,0,0
不正行為,1,0,0,0,0,1,0,0,0,0
乳房,0,0,0,0,0,0,0,0,0,1
哺乳類,0,0,0,0,0,0,0,0,0,0
マンモス,0,0,0,0,0,0,0,0,0,0
管理,0,0,0,0,0,0,1,0,0,1
管理,0,0,0,0,0,0,1,0,0,1
マネジャー,0,0,0,0,0,0,0,0,0,0
マンダムス,0,0,0,1,0,1,0,0,0,0
マンダリン,0,0,0,0,0,0,1,0,0,1
委任,0,0,0,0,0,0,0,0,0,0
下顎骨,0,0,0,0,0,0,0,0,0,0
マンドリン,0,0,0,0,0,0,0,0,0,0
マンドレル,0,0,0,0,0,0,0,0,0,0
たてがみ,0,0,0,0,0,0,0,0,0,0
機動,0,0,0,0,0,0,0,0,0,0
操縦,0,0,0,0,0,0,0,0,0,0
疥癬,0,0,1,1,0,1,0,0,0,0
飼い葉桶,0,0,0,0,0,0,0,0,0,0
マングル,1,0,1,1,0,1,0,1,0,0
マンゴー,0,0,0,0,0,0,0,0,0,0
マンゴスチン,0,0,0,0,0,0,0,0,0,0
男らしさ,0,0,0,0,0,0,1,0,0,0
マニア,0,0,0,0,0,1,0,0,0,0
マニアック,1,0,0,1,0,1,0,0,0,0
マニアック,0,0,0,0,0,1,0,0,0,0
マニキュア,0,0,0,0,0,0,0,0,0,0
マニフェスト,0,0,0,0,0,0,0,0,0,0
顕現,0,0,0,1,0,0,0,0,0,0
現れた,0,0,0,0,0,0,1,0,0,0
明らかに,0,0,0,0,0,0,0,0,0,0
マニフェスト,0,0,0,0,0,0,0,0,0,0
マニホールド,0,0,0,0,0,0,0,0,0,0
操作する,0,0,0,0,0,1,0,0,0,0
操作,1,0,0,1,0,1,0,0,0,0
人類,0,0,0,0,0,0,0,0,0,0
男らしい,0,0,0,0,0,0,1,0,0,0
マナ,0,0,0,0,0,0,1,0,0,0
マナー,0,0,0,0,0,0,0,0,0,0
礼儀正しい,0,0,0,0,0,0,1,0,0,0
マナー,0,0,0,0,0,0,1,0,0,0
荘園,0,0,0,0,0,0,0,0,0,0
大邸宅,0,0,0,0,0,0,0,0,0,0
過失致死,1,0,1,1,0,1,0,1,1,0
マント,0,0,0,0,0,0,0,0,0,0
マニュアル,0,0,0,0,0,0,0,0,0,1
製造,0,0,0,0,0,0,0,0,0,0
メーカー,0,0,0,0,0,0,1,0,0,0
肥料,0,0,1,0,0,1,0,0,0,0
原稿,0,0,0,0,0,0,0,0,0,0
地図,0,0,0,0,0,0,0,0,0,0
3月,0,0,0,0,0,1,0,0,0,0
大理石,0,0,0,0,0,0,0,0,0,0
霜降り,0,0,0,0,0,0,0,0,0,0
ビー玉,0,0,0,0,0,0,0,0,0,0
行進,0,0,0,0,0,0,1,0,0,0
牝馬,0,0,0,0,0,0,0,0,0,0
マージン,0,0,0,0,0,1,0,1,0,0
限界,0,0,0,0,0,0,0,0,0,0
マリファナ,0,0,0,0,0,0,0,0,0,0
マリン,0,0,0,0,0,0,0,0,0,1
マリナー,0,0,0,0,0,0,0,0,0,0
海事,0,0,0,0,0,0,0,0,0,0
マーク,0,0,0,0,0,0,0,0,0,0
マークされた,0,0,0,0,0,0,1,0,0,0
市場,0,0,0,0,0,0,0,0,0,0
市場性のある,0,0,0,0,0,0,1,0,0,0
市場,0,0,0,0,0,0,0,0,0,0
マーク,0,0,0,0,0,0,0,0,0,0
マール,0,0,0,0,0,0,0,0,0,0
マーマレード,0,0,0,0,0,0,0,0,0,0
あずき色,0,0,0,0,0,1,0,0,0,0
大テント,0,0,0,0,0,0,0,0,0,0
侯爵,0,0,0,0,0,0,1,0,0,0
結婚,0,1,0,0,1,0,1,0,0,1
結婚,0,0,0,0,0,0,0,0,0,0
骨髄,0,0,0,0,1,0,1,0,0,1
結婚する,0,1,0,1,1,0,1,0,1,1
湿地,0,0,0,0,0,0,0,0,0,0
元帥,0,0,0,0,0,0,1,0,0,1
マート,0,0,0,0,0,0,0,0,0,0
武道,1,0,0,0,0,0,0,0,0,0
マーチンゲール,0,0,0,0,0,1,0,0,0,0
殉教者,0,0,0,1,0,1,0,1,0,0
殉教,0,0,0,1,0,1,0,1,0,0
マーベル,0,0,0,0,0,0,1,0,1,0
素晴らしい,0,0,0,0,1,0,1,0,0,0
見事に,0,0,0,0,1,0,1,0,0,0
男性的な,0,0,0,0,0,0,1,0,0,0
男らしさ,0,0,0,0,0,0,0,0,0,0
マッシュ,0,0,0,0,0,0,0,0,0,0
マスク,0,0,0,0,0,0,0,0,0,0
マゾヒズム,1,0,1,1,0,1,0,0,0,0
石工,0,0,0,0,0,0,0,0,0,0
マスカレード,0,0,0,0,0,0,0,0,0,0
質量,0,0,0,0,0,0,0,0,0,0
虐殺,1,0,1,1,0,1,0,1,0,0
マッサージ,0,0,0,0,1,0,1,0,0,0
大規模,0,0,0,0,0,0,0,0,0,0
主人,0,0,0,0,0,0,1,0,0,0
黒幕,0,0,0,0,0,0,0,0,0,0
傑作,0,0,0,0,1,0,1,0,0,0
習熟,1,0,0,0,1,0,1,0,0,1
自慰行為をする,0,0,0,0,0,0,0,0,0,0
オナニー,0,0,0,0,0,0,0,0,0,0
マット,0,0,0,0,0,0,0,0,0,0
マッチ,0,0,0,0,0,0,0,0,0,0
マッチング,0,0,0,0,0,0,0,0,0,0
仲人,0,1,0,0,0,0,0,0,0,0
メイト,0,0,0,0,0,0,1,0,0,1
素材,0,0,0,0,0,0,0,0,0,0
唯物論,0,0,0,0,0,1,0,0,0,0
唯物論者,0,0,1,0,0,1,0,0,0,0
唯物論的,0,0,0,0,0,0,0,0,0,0
物質性,0,0,0,0,0,0,0,0,0,0
具現化する,0,0,0,0,0,0,0,0,0,0
物質的に,0,0,0,0,0,0,0,0,0,0
材料,0,0,0,0,0,0,0,0,0,0
物資,0,0,0,0,0,0,0,0,0,0
母性,0,1,0,0,0,1,1,0,0,0
マタニティ,0,0,0,0,0,0,0,0,0,0
数学的,0,0,0,0,0,0,0,0,0,1
数学者,0,0,0,0,0,0,0,0,0,0
数学,0,0,0,0,0,0,0,0,0,0
入学,0,0,0,0,0,0,0,0,0,0
結婚,0,1,0,0,1,0,1,0,0,1
マトリックス,0,0,0,0,0,0,0,0,0,0
マトロン,0,0,0,0,0,0,1,0,0,1
つや消し,0,0,0,0,0,0,0,0,0,0
案件,0,0,0,0,0,0,0,0,0,0
つや消し,0,0,0,0,0,0,0,0,0,0
マットレス,0,0,0,0,0,0,0,0,0,0
成熟,0,0,0,0,0,0,0,0,0,0
成熟,0,0,0,0,0,0,0,0,0,0
霊廟,0,0,0,0,0,0,0,1,0,0
藤色,0,0,0,0,0,0,0,0,0,0
マキシム,0,0,0,0,0,0,0,0,0,1
最大,0,0,0,0,0,0,1,0,0,0
市長,0,0,0,0,0,0,1,0,0,0
迷路,0,0,0,0,0,0,0,0,0,0
ミード,0,0,0,0,0,0,0,0,0,0
牧草地,0,0,0,0,0,0,1,0,0,0
お食事,0,0,0,0,0,0,0,0,0,0
蛇行,0,0,0,0,0,0,0,0,0,0
蛇行,0,0,0,0,0,1,0,0,0,0
意味,0,0,0,0,0,0,0,0,0,0
無意味,0,0,0,0,0,1,0,1,0,0
意味,0,0,0,0,0,0,0,0,0,0
その間,0,0,0,0,0,0,0,0,0,0
麻疹,0,0,1,1,0,1,0,1,0,0
測定可能,0,0,0,0,0,0,0,0,0,0
測定,0,0,0,0,0,0,0,0,0,1
測定した,0,0,0,0,0,0,1,0,0,1
計測,0,0,0,0,0,0,0,0,0,0
測定,0,0,0,0,0,0,0,0,0,0
肉,0,0,0,0,0,0,0,0,0,0
メカニック,0,0,0,0,0,0,0,0,0,0
機械式,0,0,0,0,0,0,0,0,0,0
機構,0,0,0,0,0,0,0,0,0,0
メダル,0,1,0,0,1,0,1,0,1,1
メダリオン,0,0,0,0,0,0,0,0,0,0
メダリスト,0,0,0,0,0,0,0,0,0,0
おせっかい,1,0,0,0,0,1,0,0,0,0
干渉,0,0,0,0,0,0,0,0,0,0
メディア,0,0,0,0,0,0,0,0,0,0
内側,0,0,0,0,0,0,0,0,0,0
中央値,0,0,0,0,0,0,0,0,0,0
仲介する,0,1,0,0,0,0,1,0,0,1
調停,0,0,0,0,0,0,1,0,0,0
メディエーター,0,1,0,0,0,0,1,0,0,1
医学,0,1,0,1,0,0,1,0,0,1
薬用,0,0,0,0,0,0,0,0,0,0
薬,0,0,0,0,0,0,0,0,0,0
中世,0,0,0,0,0,0,0,0,0,0
平凡な,0,0,0,0,0,1,0,0,0,0
凡庸さ,0,0,0,0,0,1,0,0,0,0
瞑想する,0,1,0,0,1,0,1,0,0,1
瞑想,0,0,0,0,0,0,0,0,0,0
瞑想的な,0,0,0,0,0,0,0,0,0,0
地中海,0,0,0,0,0,0,1,0,0,0
中くらい,0,0,0,0,0,0,0,0,0,0
メドレー,0,0,0,0,0,0,1,0,0,0
おとなしい,0,0,0,0,0,0,0,1,0,0
会う,0,0,0,0,0,0,0,0,0,0
ミーティング,0,0,0,0,0,0,0,0,0,0
メランコリック,0,0,0,0,0,1,0,1,0,0
憂鬱,0,0,0,0,0,1,0,1,0,0
乱闘,0,0,0,1,0,1,0,0,0,0
メロディアス,0,0,0,0,0,0,0,0,0,0
メロドラマ,1,0,0,0,0,1,0,1,0,0
メロドラマ的な,0,0,0,0,0,0,0,0,0,0
メロディー,0,0,0,0,0,0,0,0,0,0
溶けた,0,0,0,0,0,0,0,0,0,0
メルトダウン,0,0,0,0,0,1,0,1,0,0
溶融,0,0,0,0,0,0,0,0,0,0
メンバー,0,0,0,0,0,0,0,0,0,0
膜,0,0,0,0,0,0,0,0,0,0
記念品,0,0,0,0,0,0,1,0,0,0
メモ,0,0,0,0,0,0,0,0,0,0
伝記,0,0,0,0,0,0,0,0,0,0
記念品,0,0,0,0,0,0,0,0,0,0
記憶に残る,0,0,0,0,1,0,1,0,1,1
メモ,0,0,0,0,0,0,0,0,0,0
記念,0,0,0,0,0,0,0,0,0,0
記念碑,0,0,0,0,0,0,0,1,0,0
暗記する,0,0,0,0,0,0,0,0,0,0
メモリー,0,0,0,0,0,0,0,0,0,0
脅威,1,0,0,1,0,1,0,0,0,0
威嚇する,1,0,0,1,0,1,0,0,0,0
動物園,0,0,0,0,0,0,0,0,0,0
繕う,0,0,0,0,0,0,0,0,0,0
補修,0,0,0,0,0,0,1,0,0,0
卑しい,0,0,0,0,0,1,0,0,0,0
メニスカス,0,0,0,0,0,0,0,0,0,0
月経,0,0,0,0,0,0,1,0,0,0
月経,0,0,0,0,0,0,0,0,0,0
メンタル,0,0,0,0,0,0,0,0,0,0
言及,0,0,0,0,0,0,0,0,0,0
メンター,0,0,0,0,0,0,1,0,0,1
メニュー,0,0,0,0,0,0,0,0,0,0
ニャー,0,0,0,0,0,0,0,0,0,0
商売人,0,0,0,0,0,0,0,0,0,0
傭兵,0,0,0,1,0,1,0,0,0,0
商品,0,0,0,0,0,0,0,0,0,0
商人,0,0,0,0,0,0,0,0,0,1
慈悲深い,0,0,0,0,0,0,1,0,0,0
無慈悲な,0,0,0,1,0,1,0,0,0,0
水銀,0,0,0,0,0,0,0,0,0,0
慈悲,0,0,0,0,0,0,1,0,0,0
ほんの,0,0,0,0,0,0,0,0,0,0
マージ,0,1,0,0,0,0,1,0,0,0
子午線,0,0,0,0,0,0,0,0,0,0
子午線,0,0,0,0,0,0,0,0,0,0
メリット,0,0,0,0,0,0,1,0,0,1
功績のある,0,0,0,0,1,0,1,0,0,1
マーメイド,0,0,0,0,0,0,0,0,0,0
楽しい,0,0,0,0,1,0,1,0,1,0
メリー,0,0,0,0,1,0,1,0,0,0
メサ,0,0,0,0,0,0,0,0,0,0
メッシュ,0,0,0,0,0,0,0,0,0,0
メッシュ,0,0,0,0,0,0,0,0,0,0
魅了された,0,0,0,0,0,0,0,0,0,0
混乱,0,0,1,0,0,1,0,0,0,0
メッセージ,0,0,0,0,0,0,0,0,0,0
メッセンジャー,0,0,0,0,0,0,0,0,0,1
混雑,0,0,1,0,0,1,0,0,0,0
代謝,0,0,0,0,0,0,0,0,0,0
金属,0,0,0,0,0,0,0,0,0,0
冶金,0,0,0,0,0,0,0,0,0,0
変態,0,0,0,0,0,0,0,0,0,0
比喩,0,0,0,0,0,0,0,0,0,0
比喩的な,0,0,0,0,0,0,0,0,0,0
形而上学的,0,0,0,0,0,0,0,0,0,0
形而上学,0,0,0,0,0,0,0,0,0,0
転移,0,0,0,0,0,1,0,0,0,0
流星,0,0,0,0,0,0,0,0,0,0
隕石,0,0,0,0,0,0,0,0,0,0
隕石,0,0,0,0,0,0,0,0,0,0
気象学的,0,0,0,0,0,0,0,0,0,0
気象学,0,0,0,0,0,0,0,0,0,0
メーター,0,0,0,0,0,0,0,0,0,0
メタノール,0,0,0,0,0,1,0,0,0,0
方法,0,0,0,0,0,0,0,0,0,0
几帳面な,0,0,0,0,0,0,0,0,0,0
几帳面,0,0,0,0,0,0,0,0,0,0
メトリック,0,0,0,0,0,0,0,0,0,0
メートル法,0,0,0,0,0,0,0,0,0,0
計測学,0,0,0,0,0,0,0,0,0,0
大都市,0,0,0,0,0,0,0,0,0,0
メトロポリタン,0,0,0,0,0,0,1,0,0,0
根性,0,0,0,0,0,0,1,0,0,0
ニャー,0,0,0,0,0,0,0,0,0,0
雲母,0,0,0,0,0,0,0,0,0,0
ミック,0,0,0,0,0,0,0,0,0,0
微生物,0,0,0,0,0,0,0,0,0,0
微生物学,0,0,0,0,0,0,0,0,0,0
小宇宙,0,0,0,0,0,0,0,0,0,0
マイクログラム,0,0,0,0,0,0,0,0,0,0
マイクロメータ,0,0,0,0,0,0,0,0,0,0
ミクロン,0,0,0,0,0,0,0,0,0,0
マイクロフォン,0,0,0,0,0,0,0,0,0,0
顕微鏡,0,0,0,0,0,0,0,0,0,1
微視的な,0,0,0,0,0,0,0,0,0,0
微視的に,0,0,0,0,0,0,0,0,0,0
顕微鏡検査,0,0,0,0,0,0,1,0,0,0
半ば,0,0,0,0,0,0,0,0,0,0
正午,0,0,0,0,0,0,0,0,0,0
真ん中,0,0,0,0,0,0,0,0,0,0
仲買人,0,0,0,0,0,0,0,0,0,0
ミッドランド,0,0,0,0,0,0,0,0,0,0
夜中,0,0,0,0,0,0,0,0,0,0
真ん中,0,0,0,0,0,0,0,0,0,0
真夏,0,0,0,0,0,0,0,0,0,0
途中,0,0,0,0,0,0,0,0,0,0
助産師,0,1,0,0,1,1,1,0,0,1
助産,0,0,0,0,0,0,1,0,0,0
ミエン,0,0,0,0,0,0,0,0,0,0
強大な,1,0,0,1,1,0,1,0,0,1
移行する,0,0,0,0,0,0,0,0,0,0
移行,0,0,0,0,0,0,0,0,0,0
渡り鳥,0,0,0,0,0,0,0,0,0,0
マイク,0,0,0,0,0,0,0,0,0,0
カビ,0,0,1,0,0,1,0,0,0,0
マイル,0,0,0,0,0,0,0,0,0,0
マイレージ,0,0,0,0,0,0,0,0,0,0
マイルストーン,0,0,0,0,0,0,0,0,0,0
好戦的な,0,0,0,0,0,0,0,0,0,0
軍隊,0,0,0,1,0,0,0,0,0,0
民兵,1,0,0,1,0,1,0,1,0,0
ミルク,0,0,0,0,0,0,0,0,0,0
ミルキー,0,0,0,0,0,0,0,0,0,0
工場,0,1,0,0,0,0,0,0,0,0
ミレニアム,0,0,0,0,0,0,0,0,0,0
ミリグラム,0,0,0,0,0,0,0,0,0,0
ミリメートル,0,0,0,0,0,0,0,0,0,0
100万,0,0,0,0,0,0,0,0,0,0
富豪,0,0,0,0,0,0,0,0,0,0
マイム,0,0,0,0,0,0,1,0,0,0
模倣する,0,0,0,0,0,0,0,0,0,0
模倣,0,0,0,0,0,0,0,0,0,0
擬態,0,0,0,0,0,1,0,0,1,0
マインド,0,0,0,0,0,0,0,0,0,0
